frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,-3.955822,-8.339250,-0.353367,0.935485,27
odom,-3.855167,-8.430601,-0.368911,0.929465,27
odom,-3.789876,-8.496427,-0.401514,0.915853,27
odom,-3.738755,-8.555519,-0.432131,0.901811,27
odom,-3.697664,-8.608058,-0.446724,0.894672,27
odom,-3.663471,-8.653730,-0.451409,0.892317,27
odom,-3.633355,-8.695906,-0.466997,0.884259,27

odom,-4.399981,-7.198946,-0.704853,0.709354,28
odom,-4.392570,-7.394980,-0.682854,0.730554,28
odom,-4.380176,-7.528082,-0.663029,0.748594,28
odom,-4.359260,-7.651381,-0.627057,0.778974,28
odom,-4.330570,-7.759128,-0.593916,0.804527,28
odom,-4.299946,-7.849007,-0.571750,0.820428,28
odom,-4.200920,-8.046732,-0.479439,0.877575,28
odom,-4.122410,-8.153323,-0.422587,0.906322,28
odom,-4.045452,-8.238510,-0.389475,0.921037,28
odom,-3.955068,-8.328100,-0.371813,0.928308,28
odom,-3.870789,-8.409285,-0.376262,0.926513,28
odom,-3.804235,-8.477077,-0.397613,0.917553,28
odom,-3.749221,-8.540318,-0.431443,0.902140,28
odom,-3.703315,-8.599709,-0.450127,0.892965,28
odom,-3.662371,-8.655471,-0.453638,0.891186,28
odom,-3.619266,-8.716558,-0.466884,0.884319,28

odom,-4.398324,-7.298926,-0.694016,0.719960,29
odom,-4.389652,-7.496288,-0.686720,0.726922,29
odom,-4.375209,-7.646245,-0.656389,0.754423,29
odom,-4.350983,-7.767762,-0.611346,0.791364,29
odom,-4.323742,-7.854205,-0.572723,0.819749,29
odom,-4.261381,-7.990512,-0.508464,0.861083,29
odom,-4.193526,-8.096838,-0.453303,0.891357,29
odom,-4.124554,-8.182659,-0.411623,0.911354,29
odom,-4.047008,-8.265082,-0.382374,0.924008,29
odom,-3.968319,-8.341151,-0.367784,0.929911,29
odom,-3.893605,-8.411107,-0.367590,0.929988,29
